id_usuario,id_orden,id_region,fecha,id_fruta,cantidad
57,594,1,2023-03-08,1,6
57,594,1,2023-03-08,2,15
57,594,1,2023-03-08,3,15
57,594,1,2023-03-08,4,1
74,594,1,2023-04-21,0,10
74,594,1,2023-04-21,1,10
74,594,1,2023-04-21,2,1
74,594,1,2023-04-21,3,15
15,594,1,2023-05-24,0,7
15,594,1,2023-05-24,1,11
15,594,1,2023-05-24,2,6
184,594,1,2023-06-10,0,11
184,594,1,2023-06-10,2,8
184,594,1,2023-06-10,3,8
116,594,1,2023-07-27,2,9
127,594,1,2023-08-30,0,4
127,594,1,2023-08-30,2,8
128,594,1,2023-09-27,1,14
38,594,1,2023-10-05,1,6
38,594,1,2023-10-05,3,12
53,594,1,2023-11-17,1,2
53,594,1,2023-11-17,2,13
116,594,1,2023-12-10,0,7
116,594,1,2023-12-10,1,2
116,594,1,2023-12-10,2,11
116,594,1,2023-12-10,3,7
116,594,1,2023-12-10,4,13
3,864,1,2023-01-30,4,1
129,864,1,2023-02-15,3,3
129,864,1,2023-02-15,4,1
16,864,1,2023-03-29,3,7
16,864,1,2023-03-29,4,6
89,864,1,2023-04-12,1,5
162,864,1,2023-05-04,3,3
130,864,1,2023-06-20,0,10
130,864,1,2023-06-20,1,10
130,864,1,2023-06-20,2,9
140,864,1,2023-07-02,0,11
140,864,1,2023-07-02,2,10
140,864,1,2023-07-02,3,11
169,864,1,2023-08-24,2,10
169,864,1,2023-08-24,3,8
40,864,1,2023-09-05,0,4
40,864,1,2023-09-05,2,2
199,864,1,2023-10-23,1,12
199,864,1,2023-10-23,2,10
167,864,1,2023-11-01,0,14
167,864,1,2023-11-01,1,8
167,864,1,2023-11-01,2,4
24,864,1,2023-12-05,2,9
24,864,1,2023-12-05,4,15
4,723,1,2023-01-06,4,1
117,723,1,2023-02-02,3,1
65,723,1,2023-03-07,3,11
65,723,1,2023-03-07,4,5
7,723,1,2023-04-10,0,9
7,723,1,2023-04-10,1,6
7,723,1,2023-04-10,3,6
7,723,1,2023-04-10,4,5
41,723,1,2023-05-29,0,11
41,723,1,2023-05-29,1,1
41,723,1,2023-05-29,2,1
41,723,1,2023-05-29,3,2
35,723,1,2023-06-18,0,10
35,723,1,2023-06-18,1,11
35,723,1,2023-06-18,2,9
6,723,1,2023-07-19,0,9
106,723,1,2023-08-02,3,5
27,723,1,2023-09-06,1,5
27,723,1,2023-09-06,2,4
27,723,1,2023-09-06,3,15
29,723,1,2023-10-07,0,5
29,723,1,2023-10-07,1,10
29,723,1,2023-10-07,2,11
29,723,1,2023-10-07,3,3
61,723,1,2023-11-07,0,8
61,723,1,2023-11-07,1,6
61,723,1,2023-11-07,4,4
51,723,1,2023-12-16,0,10
51,723,1,2023-12-16,2,15
51,723,1,2023-12-16,3,13
51,723,1,2023-12-16,4,5
4,858,1,2023-01-07,4,1
72,858,1,2023-02-17,3,1
154,858,1,2023-03-15,3,13
154,858,1,2023-03-15,4,6
88,858,1,2023-04-14,1,11
88,858,1,2023-04-14,3,8
156,858,1,2023-05-09,2,13
156,858,1,2023-05-09,3,13
79,858,1,2023-06-27,3,1
195,858,1,2023-07-04,0,8
195,858,1,2023-07-04,1,5
195,858,1,2023-07-04,2,1
195,858,1,2023-07-04,3,6
60,858,1,2023-08-17,0,4
60,858,1,2023-08-17,1,12
60,858,1,2023-08-17,2,4
60,858,1,2023-08-17,3,10
15,858,1,2023-09-26,0,11
15,858,1,2023-09-26,2,13
15,858,1,2023-09-26,3,15
118,858,1,2023-10-03,0,1
118,858,1,2023-10-03,2,15
141,858,1,2023-11-07,0,2
141,858,1,2023-11-07,4,14
25,858,1,2023-12-30,1,2
25,858,1,2023-12-30,2,5
4,318,1,2023-01-08,4,9
151,318,1,2023-02-25,1,12
151,318,1,2023-02-25,2,14
151,318,1,2023-02-25,3,1
78,318,1,2023-03-26,1,15
78,318,1,2023-03-26,3,11
78,318,1,2023-03-26,4,14
65,318,1,2023-04-13,0,9
65,318,1,2023-04-13,1,4
65,318,1,2023-04-13,2,14
65,318,1,2023-04-13,3,13
65,318,1,2023-04-13,4,9
44,318,1,2023-05-24,3,3
157,318,1,2023-06-25,0,6
157,318,1,2023-06-25,2,3
157,318,1,2023-06-25,3,14
130,318,1,2023-07-19,1,15
130,318,1,2023-07-19,3,14
56,318,1,2023-08-11,1,11
56,318,1,2023-08-11,2,11
56,318,1,2023-08-11,3,5
200,318,1,2023-09-29,1,6
228,318,1,2023-10-02,0,7
228,318,1,2023-10-02,3,10
228,318,1,2023-10-02,4,6
142,318,1,2023-11-11,0,13
142,318,1,2023-11-11,2,2
142,318,1,2023-11-11,3,11
142,318,1,2023-11-11,4,4
34,318,1,2023-12-13,0,12
34,318,1,2023-12-13,1,14
34,318,1,2023-12-13,4,3
4,183,1,2023-01-10,1,5
4,183,1,2023-01-10,3,4
4,183,1,2023-01-10,4,14
20,183,1,2023-02-05,0,4
20,183,1,2023-02-05,1,5
20,183,1,2023-02-05,3,5
106,183,1,2023-03-23,2,6
106,183,1,2023-03-23,3,12
60,183,1,2023-04-17,0,13
60,183,1,2023-04-17,1,12
60,183,1,2023-04-17,2,11
60,183,1,2023-04-17,3,14
60,183,1,2023-04-17,4,11
75,183,1,2023-05-18,0,11
75,183,1,2023-05-18,1,6
75,183,1,2023-05-18,2,1
75,183,1,2023-05-18,3,8
75,183,1,2023-05-18,4,3
108,183,1,2023-06-14,0,9
108,183,1,2023-06-14,3,9
87,183,1,2023-07-13,0,10
87,183,1,2023-07-13,1,3
87,183,1,2023-07-13,3,5
110,183,1,2023-08-06,0,8
110,183,1,2023-08-06,1,1
110,183,1,2023-08-06,4,9
88,183,1,2023-09-10,1,3
187,183,1,2023-10-06,3,1
208,183,1,2023-11-29,3,7
208,183,1,2023-11-29,4,4
245,183,1,2023-12-11,2,15
245,183,1,2023-12-11,3,9
4,453,1,2023-01-12,3,4
4,453,1,2023-01-12,4,2
115,453,1,2023-02-23,2,13
115,453,1,2023-02-23,3,10
159,453,1,2023-03-29,3,1
159,453,1,2023-03-29,4,8
115,453,1,2023-04-01,1,4
115,453,1,2023-04-01,2,4
115,453,1,2023-04-01,4,5
83,453,1,2023-05-22,0,5
83,453,1,2023-05-22,2,15
83,453,1,2023-05-22,3,12
104,453,1,2023-06-13,0,1
104,453,1,2023-06-13,2,1
55,453,1,2023-07-13,0,7
55,453,1,2023-07-13,1,3
55,453,1,2023-07-13,2,11
55,453,1,2023-07-13,3,4
115,453,1,2023-08-02,1,11
115,453,1,2023-08-02,2,9
115,453,1,2023-08-02,3,5
127,453,1,2023-09-14,1,9
215,453,1,2023-10-06,3,1
215,453,1,2023-10-06,4,13
98,453,1,2023-11-20,1,6
98,453,1,2023-11-20,2,3
98,453,1,2023-11-20,3,4
31,453,1,2023-12-20,1,11
31,453,1,2023-12-20,2,9
4,588,1,2023-01-20,3,8
128,588,1,2023-02-07,3,10
149,588,1,2023-03-03,1,14
149,588,1,2023-03-03,2,15
149,588,1,2023-03-03,4,14
10,588,1,2023-04-02,0,12
10,588,1,2023-04-02,1,3
10,588,1,2023-04-02,2,2
10,588,1,2023-04-02,3,5
10,588,1,2023-04-02,4,4
54,588,1,2023-05-18,0,10
54,588,1,2023-05-18,1,11
54,588,1,2023-05-18,2,1
54,588,1,2023-05-18,3,8
43,588,1,2023-06-07,0,15
43,588,1,2023-06-07,1,3
43,588,1,2023-06-07,2,10
43,588,1,2023-06-07,3,13
112,588,1,2023-07-15,0,11
112,588,1,2023-07-15,2,4
168,588,1,2023-08-10,2,2
205,588,1,2023-09-11,1,4
205,588,1,2023-09-11,2,4
205,588,1,2023-09-11,3,1
35,588,1,2023-10-30,0,15
35,588,1,2023-10-30,3,1
133,588,1,2023-11-04,0,12
76,588,1,2023-12-04,1,11
76,588,1,2023-12-04,4,7
4,48,1,2023-01-24,1,12
4,48,1,2023-01-24,3,4
4,48,1,2023-01-24,4,10
139,48,1,2023-02-15,0,14
139,48,1,2023-02-15,1,9
139,48,1,2023-02-15,3,13
139,48,1,2023-02-15,4,1
29,48,1,2023-03-06,3,2
79,48,1,2023-04-01,2,6
79,48,1,2023-04-01,3,2
79,48,1,2023-04-01,4,14
123,48,1,2023-05-13,0,6
123,48,1,2023-05-13,2,5
123,48,1,2023-05-13,3,9
193,48,1,2023-06-04,1,2
193,48,1,2023-06-04,4,4
166,48,1,2023-07-29,0,6
166,48,1,2023-07-29,1,2
166,48,1,2023-07-29,4,15
138,48,1,2023-08-06,3,4
168,48,1,2023-09-14,0,1
168,48,1,2023-09-14,1,5
168,48,1,2023-09-14,2,3
203,48,1,2023-10-23,1,15
203,48,1,2023-10-23,3,2
199,48,1,2023-11-18,0,15
199,48,1,2023-11-18,4,8
66,48,1,2023-12-26,1,13
4,1128,1,2023-01-26,4,5
75,1128,1,2023-02-19,4,6
118,1128,1,2023-03-12,4,10
15,1128,1,2023-04-21,0,15
15,1128,1,2023-04-21,1,9
15,1128,1,2023-04-21,3,2
70,1128,1,2023-05-27,2,9
70,1128,1,2023-05-27,3,7
144,1128,1,2023-06-07,2,5
144,1128,1,2023-06-07,3,13
120,1128,1,2023-07-15,2,1
9,1128,1,2023-08-11,0,1
9,1128,1,2023-08-11,1,7
9,1128,1,2023-08-11,3,2
45,1128,1,2023-09-04,0,11
45,1128,1,2023-09-04,2,12
120,1128,1,2023-10-19,0,4
120,1128,1,2023-10-19,2,13
120,1128,1,2023-10-19,3,9
196,1128,1,2023-11-16,0,12
196,1128,1,2023-11-16,2,7
196,1128,1,2023-11-16,3,5
241,1128,1,2023-12-21,2,1
241,1128,1,2023-12-21,3,3
4,993,1,2023-01-29,4,13
98,993,1,2023-02-09,4,11
46,993,1,2023-03-14,3,5
46,993,1,2023-03-14,4,2
126,993,1,2023-04-15,1,4
167,993,1,2023-05-29,1,15
167,993,1,2023-05-29,2,10
176,993,1,2023-06-26,0,3
176,993,1,2023-06-26,3,7
131,993,1,2023-07-15,0,8
131,993,1,2023-07-15,2,14
131,993,1,2023-07-15,3,3
83,993,1,2023-08-30,2,6
83,993,1,2023-08-30,3,5
89,993,1,2023-09-21,0,2
89,993,1,2023-09-21,1,9
89,993,1,2023-09-21,2,15
157,993,1,2023-10-17,0,1
157,993,1,2023-10-17,2,11
157,993,1,2023-10-17,3,2
116,993,1,2023-11-10,0,2
116,993,1,2023-11-10,1,1
116,993,1,2023-11-10,2,6
61,993,1,2023-12-31,1,9
61,993,1,2023-12-31,4,5
5,687,1,2023-01-02,3,4
5,687,1,2023-01-02,4,1
26,687,1,2023-02-06,4,14
118,687,1,2023-03-25,2,7
43,687,1,2023-04-14,2,4
43,687,1,2023-04-14,3,2
110,687,1,2023-05-13,0,6
110,687,1,2023-05-13,1,5
83,687,1,2023-06-22,0,11
83,687,1,2023-06-22,1,8
83,687,1,2023-06-22,2,10
83,687,1,2023-06-22,3,6
137,687,1,2023-07-18,1,3
38,687,1,2023-08-17,0,13
38,687,1,2023-08-17,1,10
38,687,1,2023-08-17,3,5
210,687,1,2023-09-04,0,8
210,687,1,2023-09-04,2,14
211,687,1,2023-10-12,1,3
211,687,1,2023-10-12,2,4
211,687,1,2023-10-12,3,4
25,687,1,2023-11-10,3,12
25,687,1,2023-11-10,4,8
59,687,1,2023-12-10,1,2
59,687,1,2023-12-10,2,12
5,417,1,2023-01-05,2,4
5,417,1,2023-01-05,3,4
5,417,1,2023-01-05,4,10
34,417,1,2023-02-04,2,9
154,417,1,2023-03-20,0,15
154,417,1,2023-03-20,2,3
154,417,1,2023-03-20,3,4
154,417,1,2023-03-20,4,1
90,417,1,2023-04-27,0,7
182,417,1,2023-05-29,0,5
182,417,1,2023-05-29,1,9
182,417,1,2023-05-29,2,4
188,417,1,2023-06-10,2,2
188,417,1,2023-06-10,3,3
126,417,1,2023-07-20,0,15
126,417,1,2023-07-20,1,10
158,417,1,2023-08-20,0,4
158,417,1,2023-08-20,2,15
158,417,1,2023-08-20,3,15
5,417,1,2023-09-23,0,9
5,417,1,2023-09-23,1,3
82,417,1,2023-10-18,0,13
82,417,1,2023-10-18,2,6
82,417,1,2023-10-18,3,6
162,417,1,2023-11-02,0,3
162,417,1,2023-11-02,1,3
162,417,1,2023-11-02,2,11
162,417,1,2023-11-02,3,14
162,417,1,2023-11-02,4,13
19,417,1,2023-12-08,3,11
19,417,1,2023-12-08,4,7
5,147,1,2023-01-10,0,13
5,147,1,2023-01-10,1,6
5,147,1,2023-01-10,4,14
49,147,1,2023-02-13,0,11
49,147,1,2023-02-13,3,4
49,147,1,2023-02-13,4,4
149,147,1,2023-03-31,0,5
149,147,1,2023-03-31,2,8
149,147,1,2023-03-31,3,14
109,147,1,2023-04-21,1,6
109,147,1,2023-04-21,2,6
109,147,1,2023-04-21,3,13
109,147,1,2023-04-21,4,15
169,147,1,2023-05-12,3,7
17,147,1,2023-06-01,1,15
17,147,1,2023-06-01,2,6
17,147,1,2023-06-01,3,11
171,147,1,2023-07-21,0,3
171,147,1,2023-07-21,1,9
174,147,1,2023-08-04,0,12
174,147,1,2023-08-04,1,1
174,147,1,2023-08-04,3,5
174,147,1,2023-08-04,4,9
217,147,1,2023-09-10,0,11
217,147,1,2023-09-10,1,15
217,147,1,2023-09-10,4,9
230,147,1,2023-10-24,0,2
230,147,1,2023-10-24,3,1
9,147,1,2023-11-14,0,10
9,147,1,2023-11-14,3,5
9,147,1,2023-11-14,4,8
243,147,1,2023-12-29,0,6
243,147,1,2023-12-29,1,1
243,147,1,2023-12-29,4,7
5,1092,1,2023-01-19,4,11
39,1092,1,2023-02-27,4,12
158,1092,1,2023-03-21,4,12
139,1092,1,2023-04-24,1,1
15,1092,1,2023-05-16,0,12
24,1092,1,2023-06-18,3,7
133,1092,1,2023-07-15,1,12
133,1092,1,2023-07-15,2,10
133,1092,1,2023-07-15,3,11
16,1092,1,2023-08-09,1,12
16,1092,1,2023-08-09,2,9
16,1092,1,2023-08-09,3,2
201,1092,1,2023-09-25,2,7
201,1092,1,2023-09-25,3,14
34,1092,1,2023-10-04,1,12
34,1092,1,2023-10-04,3,7
171,1092,1,2023-11-07,0,4
171,1092,1,2023-11-07,1,14
171,1092,1,2023-11-07,3,9
137,1092,1,2023-12-21,4,2
5,822,1,2023-01-21,4,5
88,822,1,2023-02-28,3,4
87,822,1,2023-03-14,3,7
16,822,1,2023-04-18,1,3
16,822,1,2023-04-18,3,12
16,822,1,2023-04-18,4,2
24,822,1,2023-05-03,0,14
24,822,1,2023-05-03,1,2
24,822,1,2023-05-03,2,7
195,822,1,2023-06-09,1,8
195,822,1,2023-06-09,2,9
160,822,1,2023-07-04,0,7
160,822,1,2023-07-04,2,13
160,822,1,2023-07-04,3,5
139,822,1,2023-08-11,0,1
139,822,1,2023-08-11,3,4
56,822,1,2023-09-19,0,2
56,822,1,2023-09-19,1,12
56,822,1,2023-09-19,2,2
70,822,1,2023-10-31,3,14
73,822,1,2023-11-06,1,2
73,822,1,2023-11-06,4,9
82,822,1,2023-12-19,1,8
82,822,1,2023-12-19,4,3
5,282,1,2023-01-23,3,5
77,282,1,2023-02-07,1,13
77,282,1,2023-02-07,2,9
77,282,1,2023-02-07,3,2
77,282,1,2023-02-07,4,5
65,282,1,2023-03-31,0,13
65,282,1,2023-03-31,2,7
65,282,1,2023-03-31,4,11
77,282,1,2023-04-04,2,5
77,282,1,2023-04-04,3,9
77,282,1,2023-04-04,4,10
121,282,1,2023-05-20,2,7
122,282,1,2023-06-15,0,14
122,282,1,2023-06-15,3,12
59,282,1,2023-07-21,0,2
59,282,1,2023-07-21,1,12
59,282,1,2023-07-21,2,5
78,282,1,2023-08-14,0,15
78,282,1,2023-08-14,1,2
78,282,1,2023-08-14,3,1
78,282,1,2023-08-14,4,13
98,282,1,2023-09-17,0,15
98,282,1,2023-09-17,1,10
98,282,1,2023-09-17,3,7
214,282,1,2023-10-26,1,14
214,282,1,2023-10-26,3,5
244,282,1,2023-11-03,2,3
244,282,1,2023-11-03,3,2
244,282,1,2023-11-03,4,1
181,282,1,2023-12-08,1,9
181,282,1,2023-12-08,2,15
181,282,1,2023-12-08,3,10
181,282,1,2023-12-08,4,1
5,12,1,2023-01-24,0,6
5,12,1,2023-01-24,2,5
5,12,1,2023-01-24,3,3
5,12,1,2023-01-24,4,1
64,12,1,2023-02-27,0,14
64,12,1,2023-02-27,1,2
64,12,1,2023-02-27,3,5
159,12,1,2023-03-29,0,8
159,12,1,2023-03-29,1,12
159,12,1,2023-03-29,2,10
159,12,1,2023-03-29,3,3
159,12,1,2023-03-29,4,1
103,12,1,2023-04-29,0,14
103,12,1,2023-04-29,3,1
103,12,1,2023-04-29,4,10
103,12,1,2023-05-28,2,7
91,12,1,2023-06-11,1,9
91,12,1,2023-06-11,2,5
91,12,1,2023-06-11,3,12
91,12,1,2023-06-11,4,9
102,12,1,2023-07-02,0,6
102,12,1,2023-07-02,3,15
153,12,1,2023-08-19,1,13
153,12,1,2023-08-19,2,2
153,12,1,2023-08-19,4,3
41,12,1,2023-09-07,0,7
41,12,1,2023-09-07,1,1
41,12,1,2023-09-07,2,12
138,12,1,2023-10-12,0,2
138,12,1,2023-10-12,2,15
138,12,1,2023-10-12,3,15
138,12,1,2023-10-12,4,15
108,12,1,2023-11-23,2,14
108,12,1,2023-11-23,3,7
29,12,1,2023-12-26,0,1
29,12,1,2023-12-26,1,15
29,12,1,2023-12-26,2,9
5,552,1,2023-01-29,4,15
125,552,1,2023-02-05,4,14
46,552,1,2023-03-25,1,15
46,552,1,2023-03-25,3,12
46,552,1,2023-03-25,4,7
100,552,1,2023-04-22,0,11
100,552,1,2023-04-22,2,15
100,552,1,2023-04-22,4,9
173,552,1,2023-05-27,0,1
173,552,1,2023-05-27,3,11
62,552,1,2023-06-16,0,15
62,552,1,2023-06-16,1,2
45,552,1,2023-07-20,0,8
45,552,1,2023-07-20,1,12
178,552,1,2023-08-14,0,8
178,552,1,2023-08-14,2,14
178,552,1,2023-08-14,3,2
163,552,1,2023-09-30,3,4
10,552,1,2023-10-30,0,2
10,552,1,2023-10-30,1,3
10,552,1,2023-10-30,2,2
212,552,1,2023-11-16,1,4
212,552,1,2023-11-16,2,5
62,552,1,2023-12-24,0,11
62,552,1,2023-12-24,3,4
62,552,1,2023-12-24,4,7
5,957,1,2023-01-29,4,3
137,957,1,2023-02-01,4,3
108,957,1,2023-03-18,4,5
107,957,1,2023-04-21,1,8
43,957,1,2023-05-13,2,14
92,957,1,2023-06-25,1,10
123,957,1,2023-07-13,1,8
123,957,1,2023-07-13,2,10
79,957,1,2023-08-10,1,15
29,957,1,2023-09-27,2,10
186,957,1,2023-10-31,1,14
186,957,1,2023-10-31,3,6
232,957,1,2023-11-15,1,10
232,957,1,2023-11-15,2,13
232,957,1,2023-11-15,4,4
32,957,1,2023-12-22,0,14
32,957,1,2023-12-22,2,2
6,102,1,2023-01-01,1,6
6,102,1,2023-01-01,3,10
6,102,1,2023-01-01,4,6
21,102,1,2023-02-21,0,1
21,102,1,2023-02-21,1,14
21,102,1,2023-02-21,2,14
21,102,1,2023-02-21,4,14
90,102,1,2023-03-19,0,15
90,102,1,2023-03-19,1,9
156,102,1,2023-04-15,0,3
156,102,1,2023-04-15,2,15
156,102,1,2023-04-15,3,7
156,102,1,2023-04-15,4,5
126,102,1,2023-05-13,0,14
40,102,1,2023-06-07,1,3
40,102,1,2023-06-07,3,10
40,102,1,2023-06-07,4,6
35,102,1,2023-07-26,1,7
42,102,1,2023-08-06,0,4
42,102,1,2023-08-06,1,6
42,102,1,2023-08-06,2,5
42,102,1,2023-08-06,3,5
201,102,1,2023-09-01,0,13
201,102,1,2023-09-01,1,14
201,102,1,2023-09-01,3,3
161,102,1,2023-10-01,4,3
51,102,1,2023-11-13,0,9
142,102,1,2023-12-22,2,3
142,102,1,2023-12-22,3,1
6,507,1,2023-01-01,4,9
140,507,1,2023-02-14,2,5
140,507,1,2023-02-14,3,3
140,507,1,2023-02-14,4,5
61,507,1,2023-03-27,4,10
26,507,1,2023-04-22,2,9
172,507,1,2023-05-29,0,15
172,507,1,2023-05-29,2,9
45,507,1,2023-06-21,0,14
45,507,1,2023-06-21,1,8
45,507,1,2023-06-21,3,4
8,507,1,2023-07-22,1,6
8,507,1,2023-07-22,2,12
21,507,1,2023-08-01,0,13
21,507,1,2023-08-01,1,7
21,507,1,2023-08-01,2,3
21,507,1,2023-08-01,3,7
126,507,1,2023-09-18,1,4
126,507,1,2023-09-18,3,13
98,507,1,2023-10-12,0,2
98,507,1,2023-10-12,2,5
98,507,1,2023-10-12,3,15
98,507,1,2023-10-12,4,1
176,507,1,2023-11-13,1,2
176,507,1,2023-11-13,3,11
153,507,1,2023-12-06,3,9
6,642,1,2023-01-04,4,13
106,642,1,2023-02-23,2,3
106,642,1,2023-02-23,3,10
106,642,1,2023-02-23,4,11
68,642,1,2023-03-11,1,1
68,642,1,2023-03-11,2,5
68,642,1,2023-03-11,4,13
34,642,1,2023-04-07,1,11
170,642,1,2023-05-24,0,8
170,642,1,2023-05-24,2,3
170,642,1,2023-05-24,3,15
146,642,1,2023-06-04,0,5
146,642,1,2023-06-04,3,9
22,642,1,2023-07-04,0,5
22,642,1,2023-07-04,1,9
101,642,1,2023-08-14,0,14
101,642,1,2023-08-14,1,2
101,642,1,2023-08-14,2,15
168,642,1,2023-09-18,1,4
168,642,1,2023-09-18,2,2
168,642,1,2023-09-18,3,2
138,642,1,2023-10-28,3,5
167,642,1,2023-11-12,3,7
191,642,1,2023-12-06,1,11
191,642,1,2023-12-06,2,1
191,642,1,2023-12-06,4,8
6,237,1,2023-01-06,1,6
6,237,1,2023-01-06,2,11
6,237,1,2023-01-06,3,4
6,237,1,2023-01-06,4,8
131,237,1,2023-02-16,3,9
127,237,1,2023-03-06,0,5
127,237,1,2023-03-06,1,12
127,237,1,2023-03-06,4,3
112,237,1,2023-04-25,0,9
112,237,1,2023-04-25,1,10
112,237,1,2023-04-25,2,12
112,237,1,2023-04-25,3,9
112,237,1,2023-04-25,4,4
68,237,1,2023-05-28,0,6
68,237,1,2023-05-28,1,8
68,237,1,2023-05-28,2,12
38,237,1,2023-06-25,3,14
103,237,1,2023-07-06,0,3
103,237,1,2023-07-06,2,10
103,237,1,2023-07-06,3,4
59,237,1,2023-08-03,0,3
59,237,1,2023-08-03,1,10
59,237,1,2023-08-03,3,10
197,237,1,2023-09-17,0,1
197,237,1,2023-09-17,1,12
197,237,1,2023-09-17,2,9
197,237,1,2023-09-17,3,9
197,237,1,2023-09-17,4,10
109,237,1,2023-10-24,1,5
109,237,1,2023-10-24,3,1
109,237,1,2023-10-24,4,4
113,237,1,2023-11-16,0,7
113,237,1,2023-11-16,1,11
113,237,1,2023-11-16,4,4
7,237,1,2023-12-06,1,5
7,237,1,2023-12-06,4,8
6,372,1,2023-01-15,4,11
80,372,1,2023-02-06,1,10
80,372,1,2023-02-06,2,6
80,372,1,2023-02-06,3,8
131,372,1,2023-03-18,0,8
131,372,1,2023-03-18,2,14
131,372,1,2023-03-18,3,6
150,372,1,2023-04-03,0,13
150,372,1,2023-04-03,2,7
150,372,1,2023-04-03,3,1
19,372,1,2023-05-19,3,15
116,372,1,2023-06-11,0,3
40,372,1,2023-07-01,0,11
40,372,1,2023-07-01,1,14
24,372,1,2023-08-27,3,5
23,372,1,2023-09-18,0,4
23,372,1,2023-09-18,2,4
23,372,1,2023-09-18,3,10
23,372,1,2023-09-18,4,13
209,372,1,2023-10-14,0,5
209,372,1,2023-10-14,1,3
209,372,1,2023-10-14,2,3
209,372,1,2023-10-14,3,7
53,372,1,2023-11-17,3,4
53,372,1,2023-11-17,4,14
65,372,1,2023-12-16,1,4
65,372,1,2023-12-16,3,5
6,1047,1,2023-01-16,4,8
69,1047,1,2023-02-15,4,5
89,1047,1,2023-03-17,4,6
9,1047,1,2023-04-08,3,14
79,1047,1,2023-05-29,2,1
173,1047,1,2023-06-28,0,6
173,1047,1,2023-06-28,1,10
17,1047,1,2023-07-20,0,13
17,1047,1,2023-07-20,2,1
17,1047,1,2023-07-20,3,5
28,1047,1,2023-08-23,0,11
28,1047,1,2023-08-23,2,11
127,1047,1,2023-09-19,0,7
127,1047,1,2023-09-19,2,4
127,1047,1,2023-09-19,3,11
82,1047,1,2023-10-11,2,12
82,1047,1,2023-10-11,3,13
94,1047,1,2023-11-05,0,3
94,1047,1,2023-11-05,2,8
94,1047,1,2023-11-05,4,11
159,1047,1,2023-12-10,0,14
159,1047,1,2023-12-10,1,9
159,1047,1,2023-12-10,3,8
159,1047,1,2023-12-10,4,2
6,1182,1,2023-01-21,4,5
144,1182,1,2023-02-02,4,13
57,1182,1,2023-03-17,4,7
3,1182,1,2023-04-15,0,8
3,1182,1,2023-04-15,1,7
3,1182,1,2023-04-15,3,1
3,1182,1,2023-05-25,2,1
10,1182,1,2023-06-23,2,1
163,1182,1,2023-07-08,2,15
163,1182,1,2023-07-08,3,12
5,1182,1,2023-08-13,0,1
5,1182,1,2023-08-13,1,2
205,1182,1,2023-09-25,0,2
205,1182,1,2023-09-25,1,8
205,1182,1,2023-09-25,3,13
10,1182,1,2023-10-17,0,5
10,1182,1,2023-10-17,1,6
10,1182,1,2023-10-17,2,10
92,1182,1,2023-11-08,1,5
92,1182,1,2023-11-08,2,5
92,1182,1,2023-11-08,3,2
92,1182,1,2023-11-08,4,3
60,1182,1,2023-12-01,0,13
60,1182,1,2023-12-01,1,9
60,1182,1,2023-12-01,2,5
60,1182,1,2023-12-01,3,11
60,1182,1,2023-12-01,4,2
6,912,1,2023-01-25,4,12
103,912,1,2023-02-06,4,2
43,912,1,2023-03-10,4,6
135,912,1,2023-04-04,0,13
135,912,1,2023-04-04,1,4
135,912,1,2023-04-04,3,10
144,912,1,2023-05-12,1,10
144,912,1,2023-05-12,2,8
22,912,1,2023-06-25,0,15
22,912,1,2023-06-25,2,12
22,912,1,2023-06-25,3,15
3,912,1,2023-07-28,3,10
22,912,1,2023-08-17,3,9
200,912,1,2023-09-13,0,1
200,912,1,2023-09-13,1,2
200,912,1,2023-09-13,2,12
214,912,1,2023-10-07,0,12
214,912,1,2023-10-07,2,3
187,912,1,2023-11-01,4,4
248,912,1,2023-12-21,0,10
6,777,1,2023-01-30,4,3
57,777,1,2023-02-01,3,11
19,777,1,2023-03-05,4,1
153,777,1,2023-04-28,0,2
153,777,1,2023-04-28,1,7
153,777,1,2023-04-28,3,14
153,777,1,2023-04-28,4,10
147,777,1,2023-05-27,1,13
147,777,1,2023-05-27,3,3
107,777,1,2023-06-17,0,1
107,777,1,2023-06-17,1,15
107,777,1,2023-06-17,3,13
57,777,1,2023-07-12,0,2
20,777,1,2023-08-09,0,11
20,777,1,2023-08-09,1,7
20,777,1,2023-08-09,2,5
20,777,1,2023-08-09,3,6
88,777,1,2023-09-01,1,13
88,777,1,2023-09-01,3,9
230,777,1,2023-10-16,0,7
230,777,1,2023-10-16,1,13
230,777,1,2023-10-16,2,7
143,777,1,2023-11-28,2,9
143,777,1,2023-11-28,4,13
190,777,1,2023-12-25,0,13
190,777,1,2023-12-25,2,3
190,777,1,2023-12-25,4,3
7,802,1,2023-01-05,4,6
21,802,1,2023-02-25,3,5
6,802,1,2023-03-11,3,12
6,802,1,2023-03-11,4,11
34,802,1,2023-04-25,3,8
184,802,1,2023-05-25,0,3
184,802,1,2023-05-25,1,6
184,802,1,2023-05-25,2,15
184,802,1,2023-05-25,3,10
134,802,1,2023-06-25,1,15
134,802,1,2023-06-25,2,14
134,802,1,2023-06-25,3,11
96,802,1,2023-07-31,1,1
96,802,1,2023-07-31,2,8
3,802,1,2023-08-07,1,4
3,802,1,2023-08-07,2,12
208,802,1,2023-09-07,2,5
74,802,1,2023-10-09,0,2
182,802,1,2023-11-07,1,13
182,802,1,2023-11-07,3,2
